likes,reposts,views,comments,attachments,text,movie,director,year,additional_info,oscar_winner,oscar_nominee,palme_winner,globe_winner,movie_flg,log_likes,log_reposts,log_views,log_comments,reactions,ER,prize,other_award
71,105,11812,0,9,"«Собачья жара», 2001 год.
Режиссер: Ульрих Зайдль.

Фильм существует в мире, созданном горсткой людей, у которых есть две общие черты — попытка справиться с жарой и поиск путей выхода из своих страданий. Ульрих Зайдль рассказывает несколько историй разных людей, переживающих самые жаркие дни года в пригороде Вены. Зайдль исследует обыденные аспекты человеческой жизни, а также приглашает зрителя исследовать пределы человеческой жестокости. Возможно, режиссер пытается показать, что в любом жилом местечке присутствует огромное количество людей, которым есть что скрывать. Конечно, не все они обязательно ужасные люди, совершающие преступления. Некоторые психологически травмированы, другие пережили трудный этап своей жизни. Но складывается впечатление, что все персонажи фильма в некотором роде травмированы. Они обосновались за городом, чтобы спастись от демонов своего прошлого, но все безуспешно.",Собачья жара,Ульрих Зайдль,2001,"Фильм существует в мире, созданном горсткой людей, у которых есть две общие черты — попытка справиться с жарой и поиск путей выхода из своих страданий. Ульрих Зайдль рассказывает несколько историй разных людей, переживающих самые жаркие дни а в пригороде Вены. Зайдль исследует обыденные аспекты человеческой жизни, а также приглашает зрителя исследовать пределы человеческой жестокости. Возможно, режиссер пытается показать, что в любом жилом местечке присутствует огромное количество людей, которым есть что скрывать. Конечно, не все они обязательно ужасные люди, совершающие преступления. Некоторые психологически травмированы, другие пережили трудный этап своей жизни. Но складывается впечатление, что все персонажи фильма в некотором роде травмированы. Они обосновались за городом, чтобы спастись от демонов своего прошлого, но все безуспешно.",0.0,0.0,0.0,0.0,True,4.276666119016055,4.663439094112067,9.37695589894852,0.0,176,1.4900101591601762,0.0,0.0
245,153,30538,6,9,"«Дрожь», 1982 год. 
Режиссер: Дарио Ардженто.",Дрожь,Дарио Ардженто,1982,,0.0,0.0,0.0,0.0,True,5.5053315359323625,5.0369526024136295,10.326759834294158,1.9459101490553128,404,1.3229419084419412,0.0,0.0
134,69,22078,0,9,"«Инферно» // «Ад» // «Преисподняя», 1980 год. 
Режиссер: Дарио Ардженто.",Инферно,Дарио Ардженто,1980,"// «Ад» // «Преисподняя»,  .",0.0,0.0,0.0,0.0,True,4.90527477843843,4.248495242049359,10.002382209510342,0.0,203,0.9194673430564362,0.0,0.0
124,50,15196,0,9,"«Иваново детство», 1962 год.
Режиссер: Андрей Тарковский.

«Иваново детство» – разрушительное, поэтическое, душераздирающее изображение войны и утраты невинности. Тарковскому удалось показать ненависть к войне через опыт ребенка, который слишком рано повзрослел, но все же остался ребенком в душе. Иван — дитя войны, ему пришлось прожить трудный этап и быстро повзрослеть. Иван убежден, что должен бороться несмотря ни на что. Похоже, это его способ справиться с полученной травмой. 

Это тихий военный фильм, в котором война всегда присутствует, но остается на заднем плане. Фильм демонстрирует побочные эффекты военных действий – «оскверненную» землю, сошедших с ума гражданских... И даже использование природы в «Ивановом детстве» подчеркивает разрушительность войны. Человечество со своими конфликтами вторглось в природу. Но несмотря на все ужасы, фильму удается найти красоту. Мы видим свет льющийся сквозь листву деревьев, падающие капли, мирно потрескивающие поленья в печи, романтику, стыдливо прячущуюся в березовой роще. В мечтах Ивана природа еще жива (как и его родные), и надежда о лучших временах никогда не угаснет.",Иваново детство,Андрей Тарковский,1962,"«Иваново детство» – разрушительное, поэтическое, душераздирающее изображение войны и утраты невинности. Тарковскому удалось показать ненависть к войне через опыт ребенка, который слишком рано повзрослел, но все же остался ребенком в душе. Иван — дитя войны, ему пришлось прожить трудный этап и быстро повзрослеть. Иван убежден, что должен бороться несмотря ни на что. Похоже, это его способ справиться с полученной травмой. Это тихий военный фильм, в котором война всегда присутствует, но остается на заднем плане. Фильм демонстрирует побочные эффекты военных действий – «оскверненную» землю, сошедших с ума гражданских... И даже использование природы в «Ивановом детстве» подчеркивает разрушительность войны. Человечество со своими конфликтами вторглось в природу. Но несмотря на все ужасы, фильму удается найти красоту. Мы видим свет льющийся сквозь листву деревьев, падающие капли, мирно потрескивающие поленья в печи, романтику, стыдливо прячущуюся в березовой роще. В мечтах Ивана природа еще жива (как и его родные), и надежда о лучших временах никогда не угаснет.",0.0,0.0,0.0,0.0,True,4.8283137373023015,3.9318256327243257,9.628853318933604,0.0,174,1.1450381679389312,0.0,0.0
112,87,14680,0,9,"«За холмами», 2012 год. 
Режиссер: Кристиан Мунджиу.",За холмами,Кристиан Мунджиу,2012,,0.0,0.0,0.0,0.0,True,4.727387818712341,4.477336814478207,9.59430941973946,0.0,199,1.3555858310626703,0.0,0.0
281,106,13661,7,9,"«Фарго», 1996 год.
Режиссеры: Джоэл Коэн, Итан Коэн.",Фарго,"Джоэл Коэн, Итан Коэн",1996,,0.0,1.0,0.0,0.0,True,5.641907070938114,4.672828834461906,9.522373535291797,2.079441541679836,394,2.8841226850157384,0.0,0.0
353,322,47800,13,9,"«Руби Спаркс», 2012 год. 
Режиссеры: Валери Фэрис, Джонатан Дэйтон.",Руби Спаркс,"Валери Фэрис, Джонатан Дэйтон",2012,,0.0,0.0,0.0,0.0,True,5.869296913133774,5.777652323222656,10.774801838762809,2.6390573296152584,688,1.4393305439330544,0.0,0.0
85,72,20742,2,9,"«Пегги Сью вышла замуж», 1986 год. 
Режиссер: Фрэнсис Форд Коппола.",Пегги Сью вышла замуж,Фрэнсис Форд Коппола,1986,,0.0,0.0,0.0,0.0,True,4.454347296253507,4.290459441148391,9.939964119346143,1.0986122886681098,159,0.7665606016777553,0.0,0.0
311,163,30343,3,9,"«Трудности перевода», 2003 год.
Режиссер: София Коппола.",Трудности перевода,София Коппола,2003,,0.0,1.0,0.0,0.0,True,5.7430031878094825,5.099866427824199,10.320354083368734,1.3862943611198906,477,1.5720264970503903,0.0,0.0
58,37,14473,1,9,"«Пощёчина», 1974 год.
Режиссер: Клод Пиното.

«Пощёчина» – классическая мелодрама, сюжет которой вращается вокруг небольшого семейства. Жан Дулеан, преподаватель географии, переживает не лучший период своей жизни. Он находится в разводе с женой, полиция завела на него дело за то, что избил стражей порядка, защищая студента, а любимая дочь забросила учебу и хочет уйти из дома со своим приятелем. 

Действие фильма происходит на фоне соперничества поколений. Это меланхоличный портрет нравов, не устаревший и по сей день. В фильме есть юношеская невинность, очарование и непередаваемый французский шарм 70-80-х годов. А игра юной Изабель Аджани помогает довести все до совершенства.",Пощёчина,Клод Пиното,1974,"«Пощёчина» – классическая мелодрама, сюжет которой вращается вокруг небольшого семейства. Жан Дулеан, преподаватель географии, переживает не лучший период своей жизни. Он находится в разводе с женой, полиция завела на него дело за то, что избил стражей порядка, защищая студента, а любимая дочь забросила учебу и хочет уйти из дома со своим приятелем. Действие фильма происходит на фоне соперничества поколений. Это меланхоличный портрет нравов, не устаревший и по сей день. В фильме есть юношеская невинность, очарование и непередаваемый французский шарм 70-80-х ов. А игра юной Изабель Аджани помогает довести все до совершенства.",0.0,0.0,0.0,0.0,True,4.07753744390572,3.6375861597263857,9.580109215426074,0.6931471805599453,96,0.6633040834657639,0.0,0.0
60,30,11038,5,9,"«Скафандр и бабочка», 2007 год. 
Режиссер: Джулиан Шнабель.",Скафандр и бабочка,Джулиан Шнабель,2007,,0.0,0.0,0.0,0.0,True,4.110873864173311,3.4339872044851463,9.309189736018352,1.791759469228055,95,0.8606631636165972,0.0,0.0
74,27,12655,4,9,"«Мальпертюи», 1971 год. 
Режиссер: Гарри Кюмель.",Мальпертюи,Гарри Кюмель,1971,,0.0,0.0,0.0,0.0,True,4.31748811353631,3.332204510175204,9.445886690007436,1.6094379124341005,105,0.8297115764519953,0.0,0.0
164,24,9525,16,9,"«Крёстный отец», 1972 год. 
Режиссер: Фрэнсис Форд Коппола.",Крёстный отец,Фрэнсис Форд Коппола,1972,,1.0,1.0,0.0,1.0,True,5.10594547390058,3.218875824868201,9.161780181360806,2.833213344056216,204,2.1417322834645667,2.0,1.0
51,57,7798,1,9,"«Кентерберийские рассказы», 1972 год. 
Режиссер: Пьер Паоло Пазолини.

Конец XIV века, когда Чосер написал свой роман, был неспокойным временем в Англии. Страна не оправилась от последствий бушевавшей несколько десятилетий назад черной смерти, католическая церковь находилась в центре раскола, а социальные нормы и ценности менялись. Таким образом, оригинальные «Кентерберийские рассказы» представляют собой тонкий критический взгляд на различные аспекты средневекового общества - от религии до классового неравенства. 1970-е годы были также неспокойным временем для Италии. Помимо растущего хаоса, движение за свободную любовь находилось в процессе разрушения сексуальных традиций, а социальные нормы и ценности находились в состоянии потрясений. Поэтому Пазолини увидел в «рассказах» отличный материал для своего нового фильма. Но вместо того, чтобы взяться за невыполнимую задачу адаптации всех двадцати двух оригинальных новелл, Пазолини берет лишь несколько, которые актуальны для него и его опыта жизни в Италии того времени. Режиссер ясно показывает связь между собой и английским автором, играя роль Чосера. В «Кентерберийских рассказах» Чосер выступает в роли летописца разгула жизни. Аналогичную роль выполнял и Пазолини посредством своих фильмов. 

Секс был новой свободой в кино 70-х, им часто злоупотребляли и использовали для воздействия на зрителя ради личной выгоды. Пазолини, добавляя сексуальные сцены в свои работы, не гонится за личной выгодой. Он привносит свежий взгляд на сексуальность, пытаясь приблизиться к истинной сути этих дионисийских забав. Данный фильм стремится показать «забавные» вещи в сексе. Моменты, когда мы можем снять маски благопристойности и вычурности. Когда мы можем ​​потерять реалистичный, практичный мир и просто отдаться честному, дикому взаимному веселью.",Кентерберийские рассказы,Пьер Паоло Пазолини,1972," Конец XIV века, когда Чосер написал свой роман, был неспокойным временем в Англии. Страна не оправилась от последствий бушевавшей несколько десятилетий назад черной смерти, католическая церковь находилась в центре раскола, а социальные нормы и ценности менялись. Таким образом, оригинальные «Кентерберийские рассказы» представляют собой тонкий критический взгляд на различные аспекты средневекового общества - от религии до классового неравенства. -е ы были также неспокойным временем для Италии. Помимо растущего хаоса, движение за свободную любовь находилось в процессе разрушения сексуальных традиций, а социальные нормы и ценности находились в состоянии потрясений. Поэтому Пазолини увидел в «рассказах» отличный материал для своего нового фильма. Но вместо того, чтобы взяться за невыполнимую задачу адаптации всех двадцати двух оригинальных новелл, Пазолини берет лишь несколько, которые актуальны для него и его опыта жизни в Италии того времени. Режиссер ясно показывает связь между собой и английским автором, играя роль Чосера. В «Кентерберийских рассказах» Чосер выступает в роли летописца разгула жизни. Аналогичную роль выполнял и Пазолини посредством своих фильмов. Секс был новой свободой в кино 70-х, им часто злоупотребляли и использовали для воздействия на зрителя ради личной выы. Пазолини, добавляя сексуальные сцены в свои работы, не гонится за личной выой. Он привносит свежий взгляд на сексуальность, пытаясь приблизиться к истинной сути этих дионисийских забав. Данный фильм стремится показать «забавные» вещи в сексе. Моменты, когда мы можем снять маски благопристойности и вычурности. Когда мы можем ​​потерять реалистичный, практичный мир и просто отдаться честному, дикому взаимному веселью.",0.0,0.0,0.0,0.0,True,3.951243718581428,4.060443010546419,8.961750799330497,0.6931471805599453,109,1.3977943062323672,0.0,0.0
120,53,13635,1,9,"«Самурай», 1967 год.
Режиссер: Жан-Пьер Мельвиль.",Самурай,Жан-Пьер Мельвиль,1967,,0.0,0.0,0.0,0.0,True,4.795790545596741,3.9889840465642745,9.520468633257794,0.6931471805599453,174,1.2761276127612762,0.0,0.0
45,33,7908,3,9,"«Искушение», 1990 год. 
Режиссер: Джеймс Бонд.",Искушение,Джеймс Бонд,1990,,0.0,0.0,0.0,0.0,True,3.828641396489095,3.5263605246161616,8.975756630519417,1.3862943611198906,81,1.024279210925645,0.0,0.0
60,42,8617,6,9,"«Корпорация „Святые моторы“», 2012 год. 
Режиссер: Леос Каракс.",Корпорация „Святые моторы“,Леос Каракс,2012,,0.0,0.0,0.0,0.0,True,4.110873864173311,3.7612001156935615,9.061608318175784,1.9459101490553128,108,1.2533364279911803,0.0,0.0
181,257,36291,3,9,"«Искусство красиво расставаться», 2005 год. 
Режиссер: Мишель Девиль.",Искусство красиво расставаться,Мишель Девиль,2005,,0.0,0.0,0.0,0.0,True,5.204006687076795,5.552959584921617,10.49935261028952,1.3862943611198906,441,1.2151773166900885,0.0,0.0
83,48,11021,2,9,"«Исступление» // «Безумие», 1972 год. 
Режиссер: Альфред Хичкок.",Исступление,Альфред Хичкок,1972,"// «Безумие»,  .",0.0,0.0,0.0,0.0,True,4.430816798843313,3.8918202981106265,9.307648554443182,1.0986122886681098,133,1.2067870429180656,0.0,0.0
58,35,16191,1,9,"«Безжалостная» / «Непреклонный», 2021 год. 
Режиссер: Фабрик Дю Вельц.",Безжалостная,Фабрик Дю Вельц,2021,"/ «Непреклонный»,  .",0.0,0.0,0.0,0.0,True,4.07753744390572,3.58351893845611,9.692272572087193,0.6931471805599453,94,0.580569452164783,0.0,0.0
71,42,12873,1,9,"«Кирпич», 2005 год. 
Режиссер: Райан Джонсон.",Кирпич,Райан Джонсон,2005,,0.0,0.0,0.0,0.0,True,4.276666119016055,3.7612001156935615,9.462965052612562,0.6931471805599453,114,0.8855744581682592,0.0,0.0
68,54,15206,1,9,"«Зона интересов», 2023 год. 
Режиссер: Джонатан Глейзер.

Комендант концентрационного лагеря Освенцим Рудольф Хёсс стремится построить для своей семьи жизнь мечты, живя через забор от лагеря.

Драма Джонатана Глейзера выделяется тем, насколько формально фильм разделяет разницу между двумя противоположными модусами жанра (фильмы, затрагивающие тему Холокоста). До этого ни один фильм о Холокосте никогда не был настолько привержен иллюстрированию банальности зла. Потому что ни один фильм о Холокосте не был так одержим игнорированием зла вообще. Существует только бетонная стена, которая отделяет персонажей фильма от ужасов по соседству, и камера ни разу не осмеливается заглянуть через нее, чтобы лучше рассмотреть происходящий ужас. Подобное «безавторское» качество образов Глейзера освобождает героев от пустоты моральных суждений. 

На протяжении всего фильма мы видим ужас, отодвинутый на самый край кадра. Это дерзкое заявление о том, кому конкретно разрешено существовать в рамках данного фильма, а чья история может существовать только вне его. Глейзер сознательно отказывается от кинематографической грамматики. Он осознанно отрицает использование киноинструментов для прямого провоцирования эмоционального отклика у зрителя. Здесь нет напряжения повествования, нет шока, нет катарсиса. Отвращение, которое может почувствовать зритель при просмотре, исходит из того, что он (зритель) привносит в кино знание того, что не показывают. Вам остается лично «переваривать» все ужасы, которые может принести человечество. Зритель сам должен вглядеться в темную бездну этого мира и осознать происходящее.",Зона интересов,Джонатан Глейзер,2023," Комендант концентрационного лагеря Освенцим Рудольф Хёсс стремится построить для своей семьи жизнь мечты, живя через забор от лагеря.Драма Джонатана Глейзера выделяется тем, насколько формально фильм разделяет разницу между двумя противоположными модусами жанра (фильмы, затрагивающие тему Холокоста). До этого ни один фильм о Холокосте никогда не был настолько привержен иллюстрированию банальности зла. Потому что ни один фильм о Холокосте не был так одержим игнорированием зла вообще. Существует только бетонная стена, которая отделяет персонажей фильма от ужасов по соседству, и камера ни разу не осмеливается заглянуть через нее, чтобы лучше рассмотреть происходящий ужас. Подобное «безавторское» качество образов Глейзера освобождает героев от пустоты моральных суждений. На протяжении всего фильма мы видим ужас, отодвинутый на самый край кадра. Это дерзкое заявление о том, кому конкретно разрешено существовать в рамках данного фильма, а чья история может существовать только вне его. Глейзер сознательно отказывается от кинематографической грамматики. Он осознанно отрицает использование киноинструментов для прямого провоцирования эмоционального отклика у зрителя. Здесь нет напряжения повествования, нет шока, нет катарсиса. Отвращение, которое может почувствовать зритель при просмотре, исходит из того, что он (зритель) привносит в кино знание того, что не показывают. Вам остается лично «переваривать» все ужасы, которые может принести человечество. Зритель сам должен вглядеться в темную бездну этого мира и осознать происходящее.",0.0,1.0,0.0,0.0,True,4.23410650459726,4.007333185232471,9.62951112714046,0.6931471805599453,123,0.8088912271471788,0.0,0.0
148,109,16392,3,9,"«Что ни день, то неприятности», 2001 год. 
Режиссер: Клер Дени.","Что ни день, то неприятности",Клер Дени,2001,,0.0,0.0,0.0,0.0,True,5.003946305945459,4.700480365792417,9.704609693426455,1.3862943611198906,260,1.586139580283065,0.0,0.0
57,30,16782,0,9,"«Дива», 1981 год. 
Режиссер: Жан-Жак Бенекс.",Дива,Жан-Жак Бенекс,1981,,0.0,0.0,0.0,0.0,True,4.060443010546419,3.4339872044851463,9.72812174830818,0.0,87,0.5184125849124062,0.0,0.0
39,17,11016,0,9,"«Атлантик-Сити», 1980 год. 
Режиссёр: Луи Маль.

В одной из своих последних заметных ролей в кино великий Берт Ланкастер играет никудышного гангстера-авантюриста. Его персонажу на старости лет выпадает шанс стать тем, кем он всегда хотел быть — настоящим мафиози. За свою актёрскую работу Ланкастер получил премии «BAFTA» и «Золотой глобус», а также номинацию на «Оскар».",Атлантик-Сити,Луи Маль,1980," В одной из своих последних заметных ролей в кино великий Берт Ланкастер играет никудышного гангстера-авантюриста. Его персонажу на старости лет выпадает шанс стать тем, кем он всегда хотел быть — настоящим мафиози. За свою актёрскую работу Ланкастер получил премии «BAFTA» и «Золотой глобус», а также номинацию на «Оскар».",0.0,1.0,0.0,0.0,True,3.688879454113936,2.8903717578961645,9.307194813340065,0.0,56,0.5083514887436456,0.0,0.0
149,76,18869,4,9,"«К северу через северо-запад», 1959 год. 
Режиссер: Альфред Хичкок.",К северу через северо-запад,Альфред Хичкок,1959,,0.0,0.0,0.0,0.0,True,5.010635294096256,4.343805421853684,9.845328638362597,1.6094379124341005,229,1.2136308230430866,0.0,0.0
385,239,50702,12,9,"«Мне не больно», 2006 год. 
Режиссер: Алексей Балабанов.

Три товарища молоды, полны сил и энергии, у них есть талант и жажда жизни. Казалось бы, у них есть все, кроме одного – деньги… Во время одной из подработок троица знакомится с молодой заказчицей Натэллой Антоновной. Один из друзей - Миша влюбляется в Тату (Натэлла), но позже узнает, что она является содержанкой богатого мужчины. 

Фильм похож на трагикомедию, в которой личность персонажа определила его внешность. Балабанов создал портрет простых людей с их сложными, реалистичными, запутанными, приземленными, трагичными историями. Олег в тельняшке оказывается десантником, а Миша в костюме и очках то и дело переходит на высокопарный слог интеллигента. Как и доктор, напивающийся до павлиньего крика. Все это выглядит как пародия на пьесы - то ли Чехова, то ли Островского. Тем более, что и Тату можно сравнить с бесприданницей, ставшей содержанкой.",Мне не больно,Алексей Балабанов,2006," Три товарища молоды, полны сил и энергии, у них есть талант и жажда жизни. Казалось бы, у них есть все, кроме одного – деньги… Во время одной из подработок троица знакомится с молодой заказчицей Натэллой Антоновной. Один из друзей - Миша влюбляется в Тату (Натэлла), но позже узнает, что она является содержанкой богатого мужчины. Фильм похож на трагикомедию, в которой личность персонажа определила его внешность. Балабанов создал портрет простых людей с их сложными, реалистичными, запутанными, приземленными, трагичными историями. Олег в тельняшке оказывается десантником, а Миша в костюме и очках то и дело переходит на высокопарный слог интеллигента. Как и доктор, напивающийся до павлиньего крика. Все это выглядит как пародия на пьесы - то ли Чехова, то ли Островского. Тем более, что и Тату можно сравнить с бесприданницей, ставшей содержанкой.",0.0,0.0,0.0,0.0,True,5.955837369464831,5.480638923341991,10.833740359426338,2.5649493574615367,636,1.2543883870458759,0.0,0.0
174,118,16170,4,9,"«А теперь не смотри», 1973 год. 
Режиссер: Николас Роуг.",А теперь не смотри,Николас Роуг,1973,,0.0,0.0,0.0,0.0,True,5.1647859739235145,4.77912349311153,9.690974793577944,1.6094379124341005,296,1.8305504019789733,0.0,0.0
622,487,54862,19,9,"«Сочувствие господину Месть», 2002 год. 
Режиссер: Пак Чхан Ук.",Сочувствие господину Месть,Пак Чхан Ук,2002,,0.0,0.0,0.0,0.0,True,6.434546518787453,6.190315405853148,10.912594447648283,2.995732273553991,1128,2.056067952316722,0.0,0.0
91,34,12737,0,9,"«Зажги красный фонарь», 1991 год. 
Режиссер: Чжан Имоу.",Зажги красный фонарь,Чжан Имоу,1991,,0.0,0.0,0.0,0.0,True,4.5217885770490405,3.555348061489413,9.45234493093131,0.0,125,0.9813927926513307,0.0,0.0
154,24,13847,4,9,"«Ёжик в тумане», 1975 год. 
Режиссер: Юрий Норштейн.

«Ёжик в тумане» – глубокая метафора любознательности, дружбы, детского удивления и страха перед неизвестным — метафора всей жизни в целом. Эта история о маленьком ёжике словно кладезь глубоких и поэтических идей, уложенных в одиннадцать минут. Сказка повествует о ёжике, который направляется провести вечер со своим другом, но теряется в густом лесном тумане. Во время тревожного путешествия ёжик побеждает свои страхи и ощущение неизвестности.

Как и в других работах Норштейна, в «Ёжике в тумане» понимание произнесенных фраз не имеет решающего значения. Такие фильмы работают на другом уровне восприятия. Изображения и действия говорят сами за себя, пытаясь донести вечные мысли, ценности и перенести зрителя в различные сценарии нашего детства. Данная анимационная работа уникальна тем, что режиссер использует только вырезки и кальку в сочетании с тревожной музыкой Михаила Мееровича, чтобы создать волшебный, сюрреалистический, сказочный мир, непохожий ни на один другой, который может быть одновременно пугающим и чудесным.",Ёжик в тумане,Юрий Норштейн,1975," «Ёжик в тумане» – глубокая метафора любознательности, дружбы, детского удивления и страха перед неизвестным — метафора всей жизни в целом. Эта история о маленьком ёжике словно кладезь глубоких и поэтических идей, уложенных в одиннадцать минут. Сказка повествует о ёжике, который направляется провести вечер со своим другом, но теряется в густом лесном тумане. Во время тревожного путешествия ёжик побеждает свои страхи и ощущение неизвестности.Как и в других работах Норштейна, в «Ёжике в тумане» понимание произнесенных фраз не имеет решающего значения. Такие фильмы работают на другом уровне восприятия. Изображения и действия говорят сами за себя, пытаясь донести вечные мысли, ценности и перенести зрителя в различные сценарии нашего детства. Данная анимационная работа уникальна тем, что режиссер использует только вырезки и кальку в сочетании с тревожной музыкой Михаила Мееровича, чтобы создать волшебный, сюрреалистический, сказочный мир, непохожий ни на один другой, который может быть одновременно пугающим и чудесным.",0.0,0.0,0.0,0.0,True,5.043425116919247,3.218875824868201,9.535896096856046,1.6094379124341005,182,1.3143641221925326,0.0,0.0
71,62,11528,2,9,"«Тело для Франкенштейна», 1973 год. 
Режиссер: Пол Моррисси.",Тело для Франкенштейна,Пол Моррисси,1973,,0.0,0.0,0.0,0.0,True,4.276666119016055,4.143134726391533,9.352620879232951,1.0986122886681098,135,1.171061762664816,0.0,0.0
39,17,14364,0,9,"«Конфискатор» // «Экспроприатор», 1984 год. 
Режиссер: Алекс Кокс.",Конфискатор,Алекс Кокс,1984,"// «Экспроприатор»,  .",0.0,0.0,0.0,0.0,True,3.688879454113936,2.8903717578961645,9.57254997141339,0.0,56,0.3898635477582846,0.0,0.0
99,140,11861,3,9,"«Высший пилотаж», 2002 год.
Режиссер: Юнас Окерлунд.

Фильм снят через два года после выхода «Реквиема по мечте» и явно находится под его влиянием. «Высший пилотаж» использует схожий стиль и «бешеный», клиповый монтаж, чтобы показать безумие жизни зависимых людей. В этом миксе идей и форм все превращается в некий фарс, в котором мы наблюдаем за группкой неприятных людей, пытающихся оправдать свое поведение. 

Окерлунд не романтизирует зависимость и не пытается заставить зрителя сочувствовать кому-либо из персонажей. Его цель — дать наиболее точное изображение зависимости и ее влияния на жизнь человека.",Высший пилотаж,Юнас Окерлунд,2002,"Фильм снят через два а после выхода «Реквиема по мечте» и явно находится под его влиянием. «Высший пилотаж» использует схожий стиль и «бешеный», клиповый монтаж, чтобы показать безумие жизни зависимых людей. В этом миксе идей и форм все превращается в некий фарс, в котором мы наблюдаем за группкой неприятных людей, пытающихся оправдать свое поведение. Окерлунд не романтизирует зависимость и не пытается заставить зрителя сочувствовать кому-либо из персонажей. Его цель — дать наиболее точное изображение зависимости и ее влияния на жизнь человека.",0.0,0.0,0.0,0.0,True,4.605170185988092,4.948759890378168,9.381095292398673,1.3862943611198906,242,2.0403001433268697,0.0,0.0
232,183,32329,5,9,"«Надувная кукла», 2009 год. 
Режиссер: Хирокадзу Корээда.",Надувная кукла,Хирокадзу Корээда,2009,,0.0,0.0,0.0,0.0,True,5.4510384535657,5.214935757608986,10.383750870719478,1.791759469228055,420,1.2991431841380803,0.0,0.0
91,54,16857,5,9,"«Танец-вспышка», 1983 год. 
Режиссер: Эдриан Лайн.",Танец-вспышка,Эдриан Лайн,1983,,0.0,0.0,0.0,0.0,True,4.5217885770490405,4.007333185232471,9.732580600557428,1.791759469228055,150,0.8898380494749956,0.0,0.0
69,44,7851,1,9,"«Возвращение», 2006 год. 
Режиссер: Педро Альмодовар.",Возвращение,Педро Альмодовар,2006,,0.0,0.0,0.0,0.0,True,4.248495242049359,3.80666248977032,8.968523555396352,0.6931471805599453,114,1.4520443255636224,0.0,0.0
181,330,37653,8,9,"«Белая свадьба», 1989 год. 
Режиссер: Жан-Клод Бриссо.

Жан-Клод Бриссо пытается донести мысль о том, что юный возраст – крайне опасная пора. В это время молодые люди думают, что все их мысли, убеждения, интересы «реальны» и правильны, а взрослые не понимают их. Главная героиня Матильда одинока. У нее есть «природный» ум, которого нет у многих ее сверстников. Отчасти поэтому она не может ни с кем по-настоящему общаться и просто прожигает свою жизнь. Единственным связующим звеном, которое зародило искру страсти между ней и профессором, становится философия. Профессор видит, как его ученица увядает, и решает помочь ей. Но несмотря на опыт и «мудрость», профессор не понимает очевидного, всецело отдаваясь желанию.",Белая свадьба,Жан-Клод Бриссо,1989," Жан-Клод Бриссо пытается донести мысль о том, что юный возраст – крайне опасная пора. В это время молодые люди думают, что все их мысли, убеждения, интересы «реальны» и правильны, а взрослые не понимают их. Главная героиня Матильда одинока. У нее есть «природный» ум, которого нет у многих ее сверстников. Отчасти поэтому она не может ни с кем по-настоящему общаться и просто прожигает свою жизнь. Единственным связующим звеном, которое зародило искру страсти между ней и профессором, становится философия. Профессор видит, как его ученица увядает, и решает помочь ей. Но несмотря на опыт и «мудрость», профессор не понимает очевидного, всецело отдаваясь желанию.",0.0,0.0,0.0,0.0,True,5.204006687076795,5.802118375377063,10.536194469284656,2.19722457733622,519,1.378376225001992,0.0,0.0
